date,date_id,wind,desc,temp,baro,hum
"Thursday, December 23, 2021, 12:00 am — 6:00 am",1640217600000.0,3.728,Low clouds.,42.8,29.83,89
"Thursday, December 23, 2021, 6:00 am — 12:00 pm",1640239200000.0,8.078,Low clouds.,48.2,29.77,91
"Thursday, December 23, 2021, 12:00 pm — 6:00 pm",1640260800000.0,8.078,Low clouds.,51.8,29.69,92
"Thursday, December 23, 2021, 6:00 pm — 12:00 am",1640282400000.0,8.7,Passing clouds.,51.8,29.72,92
"Friday, December 24, 2021, 12:00 am — 6:00 am",1640304000000.0,3.728,Fog.,46.4,29.7,96
"Friday, December 24, 2021, 6:00 am — 12:00 pm",1640325600000.0,3.107,Fog.,50.0,29.67,95
"Friday, December 24, 2021, 12:00 pm — 6:00 pm",1640347200000.0,4.971,Light rain. Broken clouds.,50.0,29.61,92
"Friday, December 24, 2021, 6:00 pm — 12:00 am",1640368800000.0,5.593,Rain. Passing clouds.,48.2,29.56,94
"Saturday, December 25, 2021, 12:00 am — 6:00 am",1640390400000.0,6.836,Fog.,48.2,29.58,94
"Saturday, December 25, 2021, 6:00 am — 12:00 pm",1640412000000.0,13.671,Partly sunny.,46.4,29.64,91
"Saturday, December 25, 2021, 12:00 pm — 6:00 pm",1640433600000.0,16.157,Partly sunny.,44.6,29.65,89
"Saturday, December 25, 2021, 6:00 pm — 12:00 am",1640455200000.0,13.05,Light rain. Low clouds.,42.8,29.63,93
"Sunday, December 26, 2021, 12:00 am — 6:00 am",1640476800000.0,10.564,Rain. Low clouds.,42.8,29.56,98
"Sunday, December 26, 2021, 6:00 am — 12:00 pm",1640498400000.0,5.593,Drizzle. Partly sunny.,46.4,29.53,97
"Sunday, December 26, 2021, 12:00 pm — 6:00 pm",1640520000000.0,1.864,Fog.,48.2,29.52,97
"Sunday, December 26, 2021, 6:00 pm — 12:00 am",1640541600000.0,3.728,Fog.,48.2,29.5,96
"Monday, December 27, 2021, 12:00 am — 6:00 am",1640563200000.0,4.35,Fog.,46.4,29.42,95
"Monday, December 27, 2021, 6:00 am — 12:00 pm",1640584800000.0,8.7,Light rain. Cloudy.,50.0,29.31,96
"Monday, December 27, 2021, 12:00 pm — 6:00 pm",1640606400000.0,9.321,Broken clouds.,51.8,29.21,94
"Monday, December 27, 2021, 6:00 pm — 12:00 am",1640628000000.0,7.457,Light rain. Passing clouds.,51.8,29.15,95
"Tuesday, December 28, 2021, 12:00 am — 6:00 am",1640649600000.0,6.836,Partly cloudy.,50.0,29.15,96
"Tuesday, December 28, 2021, 6:00 am — 12:00 pm",1640671200000.0,19.885,Broken clouds.,50.0,29.17,84
"Tuesday, December 28, 2021, 12:00 pm — 6:00 pm",1640692800000.0,17.4,Partly sunny.,51.8,29.35,75
"Tuesday, December 28, 2021, 6:00 pm — 12:00 am",1640714400000.0,11.185,Overcast.,51.8,29.57,76
"Wednesday, December 29, 2021, 12:00 am — 6:00 am",1640736000000.0,3.728,Passing clouds.,46.4,29.64,90
"Wednesday, December 29, 2021, 6:00 am — 12:00 pm",1640757600000.0,8.078,Passing clouds.,55.4,29.56,97
"Wednesday, December 29, 2021, 12:00 pm — 6:00 pm",1640779200000.0,15.535,Clear.,59.0,29.62,80
"Wednesday, December 29, 2021, 6:00 pm — 12:00 am",1640800800000.0,9.943,Clear.,57.2,29.75,86
"Thursday, December 30, 2021, 12:00 am — 6:00 am",1640822400000.0,14.914,Overcast.,59.0,29.81,87
"Thursday, December 30, 2021, 6:00 am — 12:00 pm",1640844000000.0,13.671,Partly sunny.,59.0,29.88,85
"Thursday, December 30, 2021, 12:00 pm — 6:00 pm",1640865600000.0,14.914,Partly sunny.,59.0,29.93,83
"Thursday, December 30, 2021, 6:00 pm — 12:00 am",1640887200000.0,15.535,Passing clouds.,57.2,29.96,81
"Friday, December 31, 2021, 12:00 am — 6:00 am",1640908800000.0,15.535,Overcast.,57.2,29.93,82
"Friday, December 31, 2021, 6:00 am — 12:00 pm",1640930400000.0,13.05,Partly sunny.,59.0,29.96,91
"Friday, December 31, 2021, 12:00 pm — 6:00 pm",1640952000000.0,11.185,Partly sunny.,59.0,30.04,81
"Friday, December 31, 2021, 6:00 pm — 12:00 am",1640973600000.0,9.943,Passing clouds.,57.2,30.12,86
